SeniorCitizen,tenure,MonthlyCharges,TotalCharges,NumInternetServices,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Yes,CustomerType_Internet only,CustomerType_Phone only
1,-0.6665917998367983,1.0431458427933966,-0.33109940649660535,-0.02051759347843376,False,False,False,True,False,True,True,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False
0,-1.1959189459509803,-0.2014517438580828,-0.9313302691502712,-0.02051759347843376,False,True,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False
0,-0.3001345448346723,-1.4826062689692852,-0.7690967694142095,-1.102955128074755,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
0,-0.09654718094460228,-0.008696977434088779,-0.17261569533364093,-0.02051759347843376,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
0,-0.46300443594672824,-1.2051058724795696,-0.7280696709085569,-0.5617363607765944,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0,-1.2773538915070082,-0.6467817214583452,-0.9857242610400233,-1.102955128074755,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,-0.7073092726148122,-1.5075314542827327,-0.8780832714122898,-1.102955128074755,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
1,-0.38156949039070026,0.8537144344111953,-0.07168020997779889,-0.02051759347843376,True,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False
0,0.5142149107256077,1.3422480665547667,1.081335661089931,1.0619199411178875,False,True,True,True,False,True,True,False,True,True,False,False,True,True,False,False,True,False,True,False,False,False,False
0,-0.34085201761268624,0.6111092973603063,-0.10882517443130373,-0.02051759347843376,False,True,True,True,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False
0,-0.8701791637268682,0.8437443602858165,-0.5698727082835351,-0.02051759347843376,False,False,False,True,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False
0,-1.2773538915070082,-0.6550901165628278,-0.9858345489392321,-1.102955128074755,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,0.9621071112837616,1.277442584739803,1.5284207469023359,1.0619199411178875,False,True,False,True,False,True,True,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False
0,-1.2773538915070082,0.3668424812885204,-0.9722691373365566,-0.5617363607765944,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
0,-1.2773538915070082,-1.5058697752618362,-0.9971280298182076,-1.102955128074755,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,-1.0330490548389242,0.4831600127512754,-0.774919970492431,-0.5617363607765944,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
1,0.9213896385057476,0.7988790267216106,1.1141573398944533,0.5207011738197268,False,True,False,True,False,False,True,False,False,False,True,True,True,False,False,True,False,True,False,False,False,False,False
0,-1.2366364187289942,-1.1253452794765375,-0.9796584265835424,-0.5617363607765944,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,True,False
0,1.6135866757319857,0.7025016435096139,1.6900586919826701,1.603138708416048,False,True,True,True,False,True,False,False,True,False,True,True,True,True,False,True,True,True,False,False,False,False,False
1,0.5142149107256077,-1.0156744640973683,-0.3013657888699282,-0.5617363607765944,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False
0,0.5956498562816357,-1.4826062689692852,-0.5441756277678979,-1.102955128074755,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
1,0.5549323835036216,1.0132356204172592,0.9460344663406445,0.5207011738197268,False,False,False,True,False,False,True,False,False,True,False,False,True,True,True,False,False,True,False,False,True,False,False
0,-1.2366364187289942,-0.4806138193686952,-0.964791617770204,-0.5617363607765944,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
0,-1.2366364187289942,0.5114085561065163,-0.9198823852124035,-0.02051759347843376,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False
0,-0.8294616909488542,-0.44904191797166154,-0.7356795359539602,-0.5617363607765944,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
1,1.4507167846199296,0.8254658910559546,1.6974920963893396,-0.02051759347843376,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
0,1.4914342573979436,1.011573941396363,1.9375226802272487,0.5207011738197268,True,True,True,True,False,False,True,False,False,False,False,True,True,True,False,True,True,True,False,False,False,False,False
1,0.9621071112837616,0.9982805092291908,1.3166459228417065,0.5207011738197268,True,False,True,True,False,False,True,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,False
1,-1.1552014731729663,0.514731914148309,-0.8717306884178662,-0.5617363607765944,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0,1.2878468935078735,0.37681255541389924,1.1201128864517254,1.0619199411178875,True,True,False,True,False,True,False,False,False,True,True,True,True,False,False,True,True,False,False,False,False,False,False
0,1.0842595296178037,1.5084159686444167,1.838859125595107,1.603138708416048,True,True,False,True,False,True,True,False,True,True,True,False,True,True,True,False,True,False,True,False,True,False,False
0,1.2064119479518456,1.6878773029012386,2.1525179109447734,2.1443574757142088,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False
0,1.2471294207298596,-1.3330551570886002,-0.31111523915998107,-1.102955128074755,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
0,0.8399546929497197,-0.37094300398952595,0.26445524923060953,1.603138708416048,False,False,False,False,True,False,False,False,True,True,True,True,True,False,True,False,True,False,True,False,False,True,False
0,-1.114484000394952,-1.5058697752618362,-0.9677473334689982,-1.102955128074755,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,0.6770848018376636,0.7789388784708527,0.8292395810785851,0.5207011738197268,True,True,False,True,False,True,True,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False
0,1.2064119479518456,1.2093137448830467,1.9228102744728026,0.5207011738197268,False,True,True,True,False,True,True,False,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False
0,0.9213896385057476,-0.26459554665215,0.3671773985536334,0.5207011738197268,False,True,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False
1,1.5728692029539715,1.151154979151669,2.1565765056356554,1.603138708416048,False,True,False,True,False,False,True,False,True,True,True,True,True,False,False,True,True,False,True,False,False,False,False
0,1.6135866757319857,-1.4842679479901817,-0.42063112307426337,-1.102955128074755,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True
0,0.1477576557234817,-0.13498458302222277,-0.019933127669056347,1.603138708416048,True,True,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,True,False,False,False,True,False
0,-0.3001345448346723,-1.456019404634941,-0.7872722152038103,-1.102955128074755,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
1,1.6135866757319857,1.6646137966086876,2.663768496516825,2.1443574757142088,False,True,False,True,False,True,True,False,True,True,True,True,True,True,False,True,True,False,False,False,False,False,False
0,0.1477576557234817,-1.512516491345422,-0.7058135728482324,-1.102955128074755,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
0,-1.2773538915070082,-0.06519406414456991,-0.9780041080954113,-0.02051759347843376,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False
0,1.6135866757319857,1.353879819701042,2.322339218146397,1.0619199411178875,False,True,False,True,False,True,True,False,True,False,True,False,True,True,False,True,True,False,True,False,False,False,False
0,1.0842595296178037,-1.4925763430946641,-0.4815100434374898,-1.102955128074755,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
1,-1.0330490548389242,0.8221425330141617,-0.7071811427984208,-0.02051759347843376,True,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False
0,-1.2773538915070082,0.3103453945780392,-0.9730190950511762,1.0619199411178875,False,False,False,True,False,False,False,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,False
0,-0.09654718094460228,1.420346980536902,0.42472562436075567,1.603138708416048,False,True,True,True,False,True,True,False,False,True,True,True,True,True,False,False,True,False,True,False,False,False,False
0,1.2878468935078735,-1.5025464172200433,-0.4586142755617546,-1.102955128074755,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
0,1.2471294207298596,0.1342074183630102,0.8080201892708231,1.0619199411178875,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False
1,1.6135866757319857,0.6543129519036153,1.5970198202101742,1.603138708416048,True,True,False,True,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,False,False,False,False
0,-0.9923315820609102,0.34025561695417644,-0.7264815251599509,-0.5617363607765944,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,1.2064119479518456,0.6559746309245116,1.2852800443067396,1.603138708416048,False,False,False,True,False,True,False,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False
0,1.4099993118419156,1.5433112280832433,2.3165160170681753,1.603138708416048,True,True,True,True,False,True,True,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False
0,-1.0737665276169381,-0.6650601906882067,-0.8861784032142115,-1.102955128074755,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,1.5321517301759575,0.5263636672945844,1.4030675206616776,1.0619199411178875,False,True,True,True,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False
1,-0.5037219087247422,0.5296870253363777,-0.29360152076563256,-0.5617363607765944,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,-1.114484000394952,0.36019576520493424,-0.8281449106505707,-1.102955128074755,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,-0.34085201761268624,-0.23800868231780586,-0.402323331805612,1.603138708416048,False,True,True,False,True,False,False,False,True,True,True,False,True,True,True,False,False,False,True,False,False,True,False
0,-0.8701791637268682,-0.6883236969807578,-0.7923234009875708,-1.102955128074755,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
0,1.6135866757319857,1.5233710798324849,2.5068288159427827,1.603138708416048,True,True,False,True,False,True,True,False,False,True,True,True,True,True,False,True,True,True,False,False,False,False,False
0,1.3692818390639017,-0.21806853406704782,0.6754320768420715,0.5207011738197268,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,True,True,False,False,False,False,False
0,0.5142149107256077,0.5396570994617566,0.5531448541994166,1.603138708416048,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,False,False,True,False,False,False
0,1.4914342573979436,-1.4975613801573535,-0.3894637627578724,-1.102955128074755,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1,-0.7073092726148122,0.6925315693842344,-0.4121168972553484,-0.5617363607765944,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
0,-0.17798212650063028,-0.17320320050284246,-0.2793743817677047,-0.02051759347843376,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
0,1.5321517301759575,1.6878773029012386,2.5797952900592875,2.1443574757142088,False,False,False,True,False,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False
0,0.1477576557234817,0.35853408618403787,0.17664402388060807,1.603138708416048,False,False,False,True,False,False,False,False,True,True,True,True,False,True,True,False,True,False,False,True,False,False,False
1,-0.6665917998367983,0.7257651498021644,-0.44059323283104596,-0.5617363607765944,True,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
0,-0.5851568542807702,0.6792381372170627,-0.3202029620547815,-0.5617363607765944,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
0,0.06632271016745371,1.0929962134202915,0.4093073760513734,-0.02051759347843376,False,True,False,True,False,True,True,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False
0,0.39206249239156565,-0.6534284375419311,-0.10176674888194404,0.5207011738197268,True,True,True,False,True,False,False,False,False,True,True,False,False,True,True,False,True,True,False,False,False,True,False
0,0.6363673290596497,0.20565961626155996,0.5953189468568401,0.5207011738197268,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False
0,0.5956498562816357,1.4884758203936586,1.2549949871840187,1.603138708416048,True,True,False,True,False,True,True,False,False,True,True,True,True,True,False,False,True,False,True,False,True,False,False
0,0.2699100740575237,0.8238042120350582,0.5270507372466279,0.5207011738197268,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,False,True,False,True,False,True,False,False
0,-0.8701791637268682,-1.4576810836558376,-0.9164634603369324,-1.102955128074755,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
0,-1.0330490548389242,-1.489252985052871,-0.9406385678434891,-1.102955128074755,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
0,-1.1959189459509803,-1.3347168361094965,-0.9676149879899478,-1.102955128074755,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,-0.9923315820609102,0.06441689948535737,-0.7502816538091978,0.5207011738197268,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False
0,-1.2773538915070082,-1.5058697752618362,-0.9971280298182076,-1.102955128074755,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True
0,-0.015112235388574289,0.9982805092291908,0.3757798546919154,1.0619199411178875,True,True,True,True,False,False,True,False,True,True,True,False,False,True,True,False,False,False,False,True,False,False,False
0,1.1249770023958177,0.03616835613011656,0.727267389470181,1.0619199411178875,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,False,True,False,False,False,False,False,False
0,-0.9108966365048822,-1.489252985052871,-0.9228822160708814,-1.102955128074755,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0,1.5728692029539715,-1.3330551570886002,-0.2512730250493168,-1.102955128074755,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
0,-1.1552014731729663,-1.475959552885699,-0.9720265039582975,-1.102955128074755,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True
1,-1.2773538915070082,0.1491625295510788,-0.9751586802958258,-1.102955128074755,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
0,0.4327799651695797,-0.44904191797166154,-0.05652665262651757,1.0619199411178875,False,True,True,False,True,False,False,False,True,True,False,True,True,False,True,False,True,False,False,False,False,True,False
0,1.0842595296178037,1.154478337193462,1.6240403555163163,0.5207011738197268,True,True,False,True,False,True,True,False,False,False,True,False,True,True,True,False,True,False,False,False,True,False,False
0,-0.38156949039070026,-0.34934117671787146,-0.4668196952628852,-0.02051759347843376,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
0,1.6135866757319857,-1.5075314542827327,-0.3455471212929508,-1.102955128074755,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,-0.4222869631687143,-0.28287401588201144,-0.43565233494649425,-0.02051759347843376,True,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False
0,-1.2773538915070082,-1.3164383668796351,-0.9946134657162481,-1.102955128074755,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,1.4914342573979436,-1.356318663381151,-0.2499716278386537,-1.102955128074755,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0.7178022746156777,-0.9757941675958524,-0.23417840067196155,-0.02051759347843376,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False
1,-1.2773538915070082,-1.3147766878587386,-0.9945914081364065,-1.102955128074755,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False
0,-1.2366364187289942,-0.6567517955837242,-0.9631593568619146,-1.102955128074755,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
0,-0.7073092726148122,0.35188737010045174,-0.5140229161242275,-0.5617363607765944,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,-0.055829708166588284,-1.4742978738648027,-0.7370029907444651,-1.102955128074755,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,-1.2773538915070082,-1.4826062689692852,-0.996819223700423,-1.102955128074755,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True
0,1.3692818390639017,1.337263029492077,2.1411361997464313,1.0619199411178875,True,True,False,True,False,True,True,False,False,True,True,False,True,True,False,False,True,True,False,False,True,False,False
0,-1.3180713642850221,-0.2895207319655975,-1.0057084283766478,1.603138708416048,False,True,True,False,True,False,False,False,True,True,True,True,True,False,False,True,False,True,False,False,False,True,False
0,-1.1959189459509803,-0.3343860655298029,-0.9309552902929615,-0.5617363607765944,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False
0,-0.9923315820609102,-1.4875913060319748,-0.9432413622648155,-1.102955128074755,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
0,1.2878468935078735,0.2754501351392128,1.0626970061236534,1.0619199411178875,True,True,True,True,False,False,False,False,True,False,True,False,True,True,True,False,True,True,False,False,False,False,False
0,-0.17798212650063028,-1.4709745158230096,-0.7573180217787157,-1.102955128074755,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,1.0028245840617755,1.1960203127158744,1.6345838786806721,0.5207011738197268,False,True,False,True,False,True,True,False,False,False,True,False,True,True,True,False,True,True,False,False,False,False,False
0,-0.7480267453928262,0.7473669770738192,-0.45047502860014943,-0.02051759347843376,False,True,True,True,False,True,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False
0,-0.5444393815027563,-1.489252985052871,-0.8409383069587849,-1.102955128074755,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True
0,-0.9108966365048822,0.5047618400229301,-0.627553279569708,-0.5617363607765944,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
0,0.7585197473936917,-0.5022156466403497,0.12070600140193327,0.5207011738197268,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False
0,1.4099993118419156,0.029521640046530934,0.9013237520014201,0.5207011738197268,False,True,False,True,False,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False
0,-0.8701791637268682,-1.4726361948439062,-0.8950676078904363,-1.102955128074755,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
0,1.6135866757319857,-0.12667618791774027,1.001112243205491,1.603138708416048,True,True,True,False,True,False,False,False,True,False,True,True,True,True,False,True,False,False,False,False,False,True,False
0,1.3692818390639017,-1.475959552885699,-0.4059628324795005,-1.102955128074755,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True
0,-0.5851568542807702,0.783923915533542,-0.28252861568507476,-0.02051759347843376,False,False,False,True,False,True,True,False,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False
0,-0.9516141092828962,-1.5042080962409397,-0.9268084652827127,-1.102955128074755,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
0,-0.9516141092828962,0.3469023330377625,-0.7260844887227995,-1.102955128074755,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
0,0.6363673290596497,1.5516196231877257,1.339056423960923,1.603138708416048,True,True,False,True,False,True,True,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False
0,-0.9108966365048822,0.17907275192721603,-0.6812414289045243,-1.102955128074755,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,-0.9516141092828962,0.9966188302082943,-0.6131276223532043,-0.02051759347843376,False,False,False,True,False,True,True,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False
1,-0.7887442181708402,1.0065889043336733,-0.4366228684595312,-0.02051759347843376,False,False,False,True,False,True,True,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False
0,-1.1552014731729663,0.4549114693960351,-0.8601063438412646,-0.5617363607765944,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
0,-1.1552014731729663,0.18073443094811242,-0.9007364059097657,-1.102955128074755,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
0,1.6135866757319857,0.9052264840589868,1.8504834701717083,2.1443574757142088,False,True,False,True,False,True,False,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False
0,0.7585197473936917,0.6892082113424416,0.9450418752477658,2.1443574757142088,False,True,True,True,False,False,False,False,True,True,True,True,True,True,False,True,False,True,False,False,False,False,False
0,1.0842595296178037,-0.7880244382345478,0.07630409318049308,-0.02051759347843376,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False
0,-0.9108966365048822,0.6925315693842344,-0.6466772012925042,-0.5617363607765944,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
1,1.1656944751738316,0.5778757169423763,1.158073981359375,-0.5617363607765944,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
0,0.8806721657277337,0.6526512728827188,0.9724373894112178,0.5207011738197268,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False
0,0.02560523738943971,-0.12833786693863689,-0.10847225315383577,-0.02051759347843376,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False
0,-0.21869959927864427,-1.479282910927492,-0.7682806389600647,-1.102955128074755,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
1,-1.2773538915070082,0.4798366547094826,-0.9707692219073178,-0.5617363607765944,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
0,-0.38156949039070026,1.0148972994381558,-0.038307091677233056,0.5207011738197268,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False
0,-1.2773538915070082,-1.4925763430946641,-0.9969515691794736,-1.102955128074755,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0.5142149107256077,0.650989593861822,0.6962764897925241,2.1443574757142088,True,True,True,True,False,False,False,False,True,True,True,True,True,True,False,True,True,False,False,True,False,False,False
0,0.2699100740575237,-1.4925763430946641,-0.628612043402112,-1.102955128074755,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
0,-1.114484000394952,0.17408771486452634,-0.8524523636361777,0.5207011738197268,True,False,False,True,False,False,False,False,False,False,True,False,True,True,True,False,True,False,False,True,True,False,False
0,1.6135866757319857,0.5828607540050654,1.5596542799582516,1.603138708416048,True,True,True,True,False,True,False,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False
0,1.0435420568397897,0.06774025752715017,0.7458398716969333,-0.02051759347843376,False,True,True,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
0,1.5321517301759575,-0.6700452277508961,0.34339932748422825,1.0619199411178875,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,True,True,False,False,False,False,True,False
0,1.1656944751738316,1.1195830777546354,1.705256364493635,1.0619199411178875,True,True,True,True,False,False,True,False,False,True,False,True,True,True,True,False,True,False,False,False,False,False,False
0,-1.2366364187289942,0.19735122115707743,-0.9487116420655692,-1.102955128074755,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0.5549323835036216,-1.323085082963221,-0.49136978162675143,-1.102955128074755,False,True,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
0,-1.2773538915070082,-0.4922455725149705,-0.9836729061147409,-1.102955128074755,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,-0.4222869631687143,0.1491625295510788,-0.32015884689509805,-1.102955128074755,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
0,0.6363673290596497,1.254179078447252,1.1578092904012738,1.603138708416048,False,False,False,True,False,False,True,False,True,False,True,True,True,True,False,True,True,True,False,False,False,False,False
0,1.2878468935078735,0.724103470781268,1.4790999983761857,1.603138708416048,True,False,False,True,False,True,False,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False
0,1.6135866757319857,-1.3446869102348757,-0.2807860668775766,-1.102955128074755,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,-0.8294616909488542,-0.21308349700435836,-0.6790136133405077,-0.02051759347843376,False,True,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False
1,0.06632271016745371,0.9800020399993293,0.4137188920197232,0.5207011738197268,False,True,False,True,False,True,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False
0,1.6135866757319857,0.1325457393421138,1.1507288072720725,1.0619199411178875,False,True,True,True,False,False,False,False,True,True,True,False,False,True,False,True,False,True,False,False,False,False,False
0,-0.1372646537226163,0.6991782854678206,0.07081175579989774,-0.02051759347843376,True,True,False,True,False,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False
0,0.02560523738943971,-1.4842679479901817,-0.7319518049607047,-1.102955128074755,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
0,-1.2773538915070082,-1.475959552885699,-0.9967309933810561,-1.102955128074755,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,1.2064119479518456,1.530017795916071,2.0121875879915683,1.603138708416048,False,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,True,False,True,False,False,False,False
0,0.3513450196135517,0.27378845611831637,0.3182757440444764,0.5207011738197268,True,True,False,True,False,True,False,False,False,False,True,False,True,True,True,False,True,False,True,False,True,False,False
0,1.2878468935078735,1.1727568064233234,1.7533418885486471,0.5207011738197268,False,False,False,True,False,True,True,False,False,False,True,False,True,True,True,False,True,True,False,False,True,False,False
0,-1.1552014731729663,0.6011392232349269,-0.8647163780281901,-0.02051759347843376,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False
